Activities by drafski89
 
 Favorite,Activity Name,Activity Type,Course,Start,Time,Distance,Elevation Gain,Avg Speed(Avg Pace),Max Speed(Best Pace),Avg HR,Max HR,Calories,sumStrokes,Avg Strokes,Min Strokes,Avg SWOLF,Best SWOLF,Training Effect,
 false,Short Run at Brandt's House,Running,--,"Mon, 2013 Jul 15 19:08",8:10,1.12,--,7:19,4:56,--,--,131,--,--,--,--,--,--,
 false,Attempted Swimming with FR10,Lap Swimming,--,"Sat, 2013 Jul 13 19:25",2:09,0.09,0,25:10,1:44,--,--,13,--,--,--,--,--,--,
 
